Date,District,Rainfall_mm,Groundwater_Level_mbgl,Reservoir_Level_pct,Extraction Borewells,Recharge Borewells,Groundwater Stress Classification,Net Groundwater Change MLD,Groundwater Recovery MLD,Groundwater Extraction MLD
11/6/2020,Rajkot,0,12.05,13,385,26,Warning,-44.9,1.3,46.2
11/7/2020,Rajkot,0,11.37,13.1,385,26,Warning,-44.9,1.3,46.2
11/8/2020,Rajkot,0,10.87,20.5,385,26,Warning,-44.9,1.3,46.2
11/9/2020,Rajkot,0,10.53,10.5,385,26,Warning,-44.9,1.3,46.2
11/10/2020,Rajkot,0,10.97,6.5,385,26,Warning,-44.9,1.3,46.2
11/11/2020,Rajkot,0,11.24,7.9,385,26,Warning,-44.9,1.3,46.2
11/12/2020,Rajkot,0,11.34,18.2,385,26,Warning,-44.9,1.3,46.2
11/13/2020,Rajkot,0,11.89,18.1,385,26,Warning,-44.9,1.3,46.2
11/14/2020,Rajkot,0,11.73,6.4,385,26,Warning,-44.9,1.3,46.2
11/15/2020,Rajkot,0,12.2,9.9,385,26,Warning,-44.9,1.3,46.2
11/16/2020,Rajkot,0,12.59,16.7,385,26,Warning,-44.9,1.3,46.2
11/17/2020,Rajkot,0,11.51,10.8,385,26,Warning,-44.9,1.3,46.2
11/18/2020,Rajkot,0,12.07,17.7,385,26,Warning,-44.9,1.3,46.2
11/19/2020,Rajkot,0,12.17,7.1,385,26,Warning,-44.9,1.3,46.2
11/20/2020,Rajkot,0,11.68,6.6,385,26,Warning,-44.9,1.3,46.2
11/21/2020,Rajkot,0,12.49,14.2,385,26,Warning,-44.9,1.3,46.2
11/22/2020,Rajkot,0,12.07,18.9,385,26,Warning,-44.9,1.3,46.2
11/23/2020,Rajkot,0,11.41,10.3,385,26,Warning,-44.9,1.3,46.2
11/24/2020,Rajkot,0,12.62,9.8,385,26,Warning,-44.9,1.3,46.2
11/25/2020,Rajkot,0,12.47,9.9,385,26,Warning,-44.9,1.3,46.2
11/26/2020,Rajkot,0,11.16,5.5,385,26,Warning,-44.9,1.3,46.2
11/27/2020,Rajkot,0,12.73,12.5,385,26,Warning,-44.9,1.3,46.2
11/28/2020,Rajkot,0,12.47,13.7,385,26,Warning,-44.9,1.3,46.2
11/29/2020,Rajkot,0,13.51,7.3,385,26,Warning,-44.9,1.3,46.2
11/30/2020,Rajkot,0,12.8,2.9,385,26,Warning,-44.9,1.3,46.2
12/1/2020,Rajkot,0,12.61,10,385,26,Warning,-44.9,1.3,46.2
12/2/2020,Rajkot,0,13.37,14.8,385,26,Warning,-44.9,1.3,46.2
12/3/2020,Rajkot,0,13.12,14.7,385,26,Warning,-44.9,1.3,46.2
12/4/2020,Rajkot,0,12.71,9,385,26,Warning,-44.9,1.3,46.2
12/5/2020,Rajkot,0,13.17,0.2,385,26,Warning,-44.9,1.3,46.2
12/6/2020,Rajkot,0,12.07,13.1,385,26,Warning,-44.9,1.3,46.2
12/7/2020,Rajkot,3.6,13.25,19.1,385,26,Warning,-44.54,1.66,46.2
12/8/2020,Rajkot,0,12.94,6.5,385,26,Warning,-44.9,1.3,46.2
12/9/2020,Rajkot,0,13.94,6.3,385,26,Warning,-44.9,1.3,46.2
12/10/2020,Rajkot,0,13.98,12.7,385,26,Warning,-44.9,1.3,46.2
12/11/2020,Rajkot,0,13.27,10.7,385,26,Warning,-44.9,1.3,46.2
12/12/2020,Rajkot,0,13.62,6.5,385,26,Warning,-44.9,1.3,46.2
12/13/2020,Rajkot,3.5,13.13,16.2,385,26,Warning,-44.55,1.65,46.2
12/14/2020,Rajkot,0,12.95,0,385,26,Warning,-44.9,1.3,46.2
12/15/2020,Rajkot,0,13.9,11.2,385,26,Warning,-44.9,1.3,46.2
12/16/2020,Rajkot,0,13.8,17.4,385,26,Warning,-44.9,1.3,46.2
12/17/2020,Rajkot,0,13.92,4.9,385,26,Warning,-44.9,1.3,46.2
12/18/2020,Rajkot,0,14.08,13.6,385,26,Warning,-44.9,1.3,46.2
12/19/2020,Rajkot,0,13.85,9.4,385,26,Warning,-44.9,1.3,46.2
12/20/2020,Rajkot,0.7,15.11,6.4,385,26,Warning,-44.83,1.37,46.2
12/21/2020,Rajkot,0,13.92,6.1,385,26,Warning,-44.9,1.3,46.2
12/22/2020,Rajkot,0,14.5,16.5,385,26,Warning,-44.9,1.3,46.2
12/23/2020,Rajkot,0,14.2,15.9,385,26,Warning,-44.9,1.3,46.2
12/24/2020,Rajkot,0,14.53,13.3,385,26,Warning,-44.9,1.3,46.2
12/25/2020,Rajkot,0,14.37,11.4,385,26,Warning,-44.9,1.3,46.2
12/26/2020,Rajkot,0,15.22,13.4,385,26,Warning,-44.9,1.3,46.2
12/27/2020,Rajkot,0,15.3,10.4,385,26,Warning,-44.9,1.3,46.2
12/28/2020,Rajkot,0,13.94,11.3,385,26,Warning,-44.9,1.3,46.2
12/29/2020,Rajkot,10.4,14.42,11.1,385,26,Warning,-43.86,2.34,46.2
12/30/2020,Rajkot,0,14.64,45,385,26,Warning,-44.9,1.3,46.2
12/31/2020,Rajkot,0,14.63,46.9,385,26,Warning,-44.9,1.3,46.2
1/1/2021,Rajkot,0,15.17,32.6,385,26,Warning,-44.9,1.3,46.2
1/2/2021,Rajkot,0,15.23,34.5,385,26,Warning,-44.9,1.3,46.2
1/3/2021,Rajkot,0,15.48,31.5,385,26,Warning,-44.9,1.3,46.2
1/4/2021,Rajkot,4.9,14.8,42,385,26,Warning,-44.41,1.79,46.2
1/5/2021,Rajkot,0,15.23,43.6,385,26,Warning,-44.9,1.3,46.2
1/6/2021,Rajkot,0,15.15,48.5,385,26,Warning,-44.9,1.3,46.2
1/7/2021,Rajkot,0,15.46,33,385,26,Warning,-44.9,1.3,46.2
1/8/2021,Rajkot,0,16.44,45.7,385,26,Warning,-44.9,1.3,46.2
1/9/2021,Rajkot,0,15.91,30.8,385,26,Warning,-44.9,1.3,46.2
1/10/2021,Rajkot,0,15.96,36.3,385,26,Warning,-44.9,1.3,46.2
1/11/2021,Rajkot,0,16.6,32.7,385,26,Warning,-44.9,1.3,46.2
1/12/2021,Rajkot,4.9,16.54,45.1,385,26,Warning,-44.41,1.79,46.2
1/13/2021,Rajkot,0,16.24,39.2,385,26,Warning,-44.9,1.3,46.2
1/14/2021,Rajkot,0,15.79,44.9,385,26,Warning,-44.9,1.3,46.2
1/15/2021,Rajkot,0,15.83,28.1,385,26,Warning,-44.9,1.3,46.2
1/16/2021,Rajkot,0,16.13,42.4,385,26,Warning,-44.9,1.3,46.2
1/17/2021,Rajkot,1.8,16.05,39.4,385,26,Warning,-44.72,1.48,46.2
1/18/2021,Rajkot,0,17.36,42.7,385,26,Warning,-44.9,1.3,46.2
1/19/2021,Rajkot,2.3,16.27,26.7,385,26,Warning,-44.67,1.53,46.2
1/20/2021,Rajkot,0,17.57,30.4,385,26,Warning,-44.9,1.3,46.2
1/21/2021,Rajkot,0,16.68,32.9,385,26,Warning,-44.9,1.3,46.2
1/22/2021,Rajkot,0,16.81,31.6,385,26,Warning,-44.9,1.3,46.2
1/23/2021,Rajkot,0,17.01,47.4,385,26,Warning,-44.9,1.3,46.2
1/24/2021,Rajkot,0,16.28,35.8,385,26,Warning,-44.9,1.3,46.2
1/25/2021,Rajkot,0,17.44,36.9,385,26,Warning,-44.9,1.3,46.2
1/26/2021,Rajkot,0,15.8,28.9,385,26,Warning,-44.9,1.3,46.2
1/27/2021,Rajkot,0,18.68,36.5,385,26,Warning,-44.9,1.3,46.2
1/28/2021,Rajkot,0,15.98,31.9,385,26,Warning,-44.9,1.3,46.2
1/29/2021,Rajkot,0,17.73,45.3,385,26,Warning,-44.9,1.3,46.2
1/30/2021,Rajkot,0,16.72,48.9,385,26,Warning,-44.9,1.3,46.2
1/31/2021,Rajkot,0,17.82,47.3,385,26,Warning,-44.9,1.3,46.2
2/1/2021,Rajkot,0,17.97,40.1,385,26,Warning,-44.9,1.3,46.2
2/2/2021,Rajkot,0,18.11,37,385,26,Warning,-44.9,1.3,46.2
2/3/2021,Rajkot,0.5,19.15,44.4,385,26,Warning,-44.85,1.35,46.2
2/4/2021,Rajkot,0,18.68,28.5,385,26,Warning,-44.9,1.3,46.2
2/5/2021,Rajkot,0,17.33,34.2,385,26,Warning,-44.9,1.3,46.2
2/6/2021,Rajkot,0,18.4,39.1,385,26,Warning,-44.9,1.3,46.2
2/7/2021,Rajkot,0,17.78,35.4,385,26,Warning,-44.9,1.3,46.2
2/8/2021,Rajkot,0,17.44,41.3,385,26,Warning,-44.9,1.3,46.2
2/9/2021,Rajkot,0,17.43,40.4,385,26,Warning,-44.9,1.3,46.2
2/10/2021,Rajkot,0,17.85,43,385,26,Warning,-44.9,1.3,46.2
2/11/2021,Rajkot,0,18.49,33.9,385,26,Warning,-44.9,1.3,46.2
2/12/2021,Rajkot,12.4,18.66,37.1,385,26,Warning,-43.66,2.54,46.2
2/13/2021,Rajkot,0,17.89,37,385,26,Warning,-44.9,1.3,46.2
2/14/2021,Rajkot,0,18.29,37.4,385,26,Warning,-44.9,1.3,46.2
2/15/2021,Rajkot,0,18.35,37.5,385,26,Warning,-44.9,1.3,46.2
2/16/2021,Rajkot,0.5,18.91,34.4,385,26,Warning,-44.85,1.35,46.2
2/17/2021,Rajkot,0,19.04,31.3,385,26,Warning,-44.9,1.3,46.2
2/18/2021,Rajkot,0,18.84,35.9,385,26,Warning,-44.9,1.3,46.2
2/19/2021,Rajkot,0,18.67,37.3,385,26,Warning,-44.9,1.3,46.2
2/20/2021,Rajkot,0,18.75,31.2,385,26,Warning,-44.9,1.3,46.2
2/21/2021,Rajkot,0,18.98,40.5,385,26,Warning,-44.9,1.3,46.2
2/22/2021,Rajkot,0,18.56,31.2,385,26,Warning,-44.9,1.3,46.2
2/23/2021,Rajkot,0,17.92,40,385,26,Warning,-44.9,1.3,46.2
2/24/2021,Rajkot,0,19.38,36.6,385,26,Warning,-44.9,1.3,46.2
2/25/2021,Rajkot,0,18.79,30,385,26,Warning,-44.9,1.3,46.2
2/26/2021,Rajkot,0,19.36,33.8,385,26,Warning,-44.9,1.3,46.2
2/27/2021,Rajkot,0,18.7,32.5,385,26,Warning,-44.9,1.3,46.2
2/28/2021,Rajkot,2.4,19.39,35.3,385,26,Warning,-44.66,1.54,46.2
3/1/2021,Rajkot,0,19.17,39.7,385,26,Warning,-44.9,1.3,46.2
3/2/2021,Rajkot,0,20.04,36.4,385,26,Critical,-44.9,1.3,46.2
3/3/2021,Rajkot,0,20.12,37.6,385,26,Critical,-44.9,1.3,46.2
3/4/2021,Rajkot,0,19.65,39.3,385,26,Warning,-44.9,1.3,46.2
3/5/2021,Rajkot,0,20.1,31.2,385,26,Critical,-44.9,1.3,46.2
3/6/2021,Rajkot,0,19.22,34.4,385,26,Warning,-44.9,1.3,46.2
3/7/2021,Rajkot,0,18.98,36.8,385,26,Warning,-44.9,1.3,46.2
3/8/2021,Rajkot,0,20.49,26.6,385,26,Critical,-44.9,1.3,46.2
3/9/2021,Rajkot,0,19.27,25.6,385,26,Warning,-44.9,1.3,46.2
3/10/2021,Rajkot,0,19.55,36.2,385,26,Warning,-44.9,1.3,46.2
3/11/2021,Rajkot,0,19.63,31.9,385,26,Warning,-44.9,1.3,46.2
3/12/2021,Rajkot,0,20.13,38.2,385,26,Critical,-44.9,1.3,46.2
3/13/2021,Rajkot,0,19.25,35.8,385,26,Warning,-44.9,1.3,46.2
3/14/2021,Rajkot,0,19.9,35.3,385,26,Warning,-44.9,1.3,46.2
3/15/2021,Rajkot,0,19.99,33.9,385,26,Warning,-44.9,1.3,46.2
3/16/2021,Rajkot,0,18.89,31.4,385,26,Warning,-44.9,1.3,46.2
3/17/2021,Rajkot,0,21.01,23.5,385,26,Critical,-44.9,1.3,46.2
3/18/2021,Rajkot,2.1,20.16,30.1,385,26,Critical,-44.69,1.51,46.2
3/19/2021,Rajkot,3.7,19.9,29.1,385,26,Warning,-44.53,1.67,46.2
3/20/2021,Rajkot,0,20.56,26.8,385,26,Critical,-44.9,1.3,46.2
3/21/2021,Rajkot,0,19.84,35.9,385,26,Warning,-44.9,1.3,46.2
3/22/2021,Rajkot,0,20.49,29.2,385,26,Critical,-44.9,1.3,46.2
3/23/2021,Rajkot,0,19.66,35.1,385,26,Warning,-44.9,1.3,46.2
3/24/2021,Rajkot,0,20,36.9,385,26,Critical,-44.9,1.3,46.2
3/25/2021,Rajkot,0,20.05,25.4,385,26,Critical,-44.9,1.3,46.2
3/26/2021,Rajkot,0,19.72,39.3,385,26,Warning,-44.9,1.3,46.2
3/27/2021,Rajkot,0,19.59,32.9,385,26,Warning,-44.9,1.3,46.2
3/28/2021,Rajkot,0,21.13,35.9,385,26,Critical,-44.9,1.3,46.2
3/29/2021,Rajkot,0,18.97,36.7,385,26,Warning,-44.9,1.3,46.2
3/30/2021,Rajkot,0,20.65,37,385,26,Critical,-44.9,1.3,46.2
3/31/2021,Rajkot,0,20.6,34.1,385,26,Critical,-44.9,1.3,46.2
4/1/2021,Rajkot,0,19.46,31.5,385,26,Warning,-44.9,1.3,46.2
4/2/2021,Rajkot,0.9,20.33,34.2,385,26,Critical,-44.81,1.39,46.2
4/3/2021,Rajkot,0,20.09,32.7,385,26,Critical,-44.9,1.3,46.2
4/4/2021,Rajkot,0,20.6,30.8,385,26,Critical,-44.9,1.3,46.2
4/5/2021,Rajkot,0,19.45,32.6,385,26,Warning,-44.9,1.3,46.2
4/6/2021,Rajkot,0,20.48,37.4,385,26,Critical,-44.9,1.3,46.2
4/7/2021,Rajkot,0,19.15,31.2,385,26,Warning,-44.9,1.3,46.2
4/8/2021,Rajkot,0,20.01,25.4,385,26,Critical,-44.9,1.3,46.2
4/9/2021,Rajkot,0,20.21,28.9,385,26,Critical,-44.9,1.3,46.2
4/10/2021,Rajkot,0,19.78,34.5,385,26,Warning,-44.9,1.3,46.2
4/11/2021,Rajkot,0,19.43,26.3,385,26,Warning,-44.9,1.3,46.2
4/12/2021,Rajkot,1,19.59,29.7,385,26,Warning,-44.8,1.4,46.2
4/13/2021,Rajkot,0,20.66,25.1,385,26,Critical,-44.9,1.3,46.2
4/14/2021,Rajkot,0,20.23,32.9,385,26,Critical,-44.9,1.3,46.2
4/15/2021,Rajkot,0,20.69,38.3,385,26,Critical,-44.9,1.3,46.2
4/16/2021,Rajkot,0,20.27,29.8,385,26,Critical,-44.9,1.3,46.2
4/17/2021,Rajkot,0,19.73,34.2,385,26,Warning,-44.9,1.3,46.2
4/18/2021,Rajkot,0,19.81,34.4,385,26,Warning,-44.9,1.3,46.2
4/19/2021,Rajkot,0,19.54,29.3,385,26,Warning,-44.9,1.3,46.2
4/20/2021,Rajkot,0,19.54,23.1,385,26,Warning,-44.9,1.3,46.2
4/21/2021,Rajkot,0,20.01,26.6,385,26,Critical,-44.9,1.3,46.2
4/22/2021,Rajkot,0,19.71,32.4,385,26,Warning,-44.9,1.3,46.2
4/23/2021,Rajkot,0,19.61,22.8,385,26,Warning,-44.9,1.3,46.2
4/24/2021,Rajkot,0,20.2,33.3,385,26,Critical,-44.9,1.3,46.2
4/25/2021,Rajkot,0,20.31,22.9,385,26,Critical,-44.9,1.3,46.2
4/26/2021,Rajkot,0,19.42,31.3,385,26,Warning,-44.9,1.3,46.2
4/27/2021,Rajkot,0,19.57,38.1,385,26,Warning,-44.9,1.3,46.2
4/28/2021,Rajkot,0,19.79,25.2,385,26,Warning,-44.9,1.3,46.2
4/29/2021,Rajkot,0,19.64,36,385,26,Warning,-44.9,1.3,46.2
4/30/2021,Rajkot,0,20.12,26.3,385,26,Critical,-44.9,1.3,46.2
5/1/2021,Rajkot,0,18.5,23.1,385,26,Warning,-44.9,1.3,46.2
5/2/2021,Rajkot,0,18.74,24.9,385,26,Warning,-44.9,1.3,46.2
5/3/2021,Rajkot,1.2,20.46,19.4,385,26,Critical,-44.78,1.42,46.2
5/4/2021,Rajkot,0,18.24,28.5,385,26,Warning,-44.9,1.3,46.2
5/5/2021,Rajkot,0,18.83,32.3,385,26,Warning,-44.9,1.3,46.2
5/6/2021,Rajkot,0,18.2,34.2,385,26,Warning,-44.9,1.3,46.2
5/7/2021,Rajkot,0,19.01,28,385,26,Warning,-44.9,1.3,46.2
5/8/2021,Rajkot,1.7,18.74,30.9,385,26,Warning,-44.73,1.47,46.2
5/9/2021,Rajkot,0,18.48,28.6,385,26,Warning,-44.9,1.3,46.2
5/10/2021,Rajkot,0,19.73,38.9,385,26,Warning,-44.9,1.3,46.2
5/11/2021,Rajkot,0,19.78,28.1,385,26,Warning,-44.9,1.3,46.2
5/12/2021,Rajkot,0,19.15,18.6,385,26,Warning,-44.9,1.3,46.2
5/13/2021,Rajkot,0,18.71,29.9,385,26,Warning,-44.9,1.3,46.2
5/14/2021,Rajkot,0,19.06,27,385,26,Warning,-44.9,1.3,46.2
5/15/2021,Rajkot,0,18.53,23.2,385,26,Warning,-44.9,1.3,46.2
5/16/2021,Rajkot,0,18.75,28.7,385,26,Warning,-44.9,1.3,46.2
5/17/2021,Rajkot,0,19.03,31.9,385,26,Warning,-44.9,1.3,46.2
5/18/2021,Rajkot,0,18.96,29.7,385,26,Warning,-44.9,1.3,46.2
5/19/2021,Rajkot,0,18.23,32.1,385,26,Warning,-44.9,1.3,46.2
5/20/2021,Rajkot,0,18.44,31.3,385,26,Warning,-44.9,1.3,46.2
5/21/2021,Rajkot,0,18.27,27.8,385,26,Warning,-44.9,1.3,46.2
5/22/2021,Rajkot,0,17.24,37.7,385,26,Warning,-44.9,1.3,46.2
5/23/2021,Rajkot,0,18.31,32.4,385,26,Warning,-44.9,1.3,46.2
5/24/2021,Rajkot,0,18.2,19.5,385,26,Warning,-44.9,1.3,46.2
5/25/2021,Rajkot,0,18.33,22.1,385,26,Warning,-44.9,1.3,46.2
5/26/2021,Rajkot,0,16.5,24,385,26,Warning,-44.9,1.3,46.2
5/27/2021,Rajkot,0,17.29,31.6,385,26,Warning,-44.9,1.3,46.2
5/28/2021,Rajkot,0,17.74,27.2,385,26,Warning,-44.9,1.3,46.2
5/29/2021,Rajkot,1.6,18.13,23.3,385,26,Warning,-44.74,1.46,46.2
5/30/2021,Rajkot,0,17.7,36.6,385,26,Warning,-44.9,1.3,46.2
5/31/2021,Rajkot,0,17.57,22.2,385,26,Warning,-44.9,1.3,46.2
6/1/2021,Rajkot,12.9,17.35,39.1,385,26,Warning,-43.61,2.59,46.2
6/2/2021,Rajkot,14.2,18.09,61.5,385,26,Warning,-43.48,2.72,46.2
6/3/2021,Rajkot,55.6,17.11,48.4,385,26,Warning,-39.34,6.86,46.2
6/4/2021,Rajkot,49.4,17.2,50.7,385,26,Warning,-39.96,6.24,46.2
6/5/2021,Rajkot,6.1,17.01,40.3,385,26,Warning,-44.29,1.91,46.2
6/6/2021,Rajkot,43.3,17.25,54.8,385,26,Warning,-40.57,5.63,46.2
6/7/2021,Rajkot,14.5,16.7,49.7,385,26,Warning,-43.45,2.75,46.2
6/8/2021,Rajkot,24.8,16.4,53.3,385,26,Warning,-42.42,3.78,46.2
6/9/2021,Rajkot,11.1,16.24,55.3,385,26,Warning,-43.79,2.41,46.2
6/10/2021,Rajkot,22.9,17.51,59.6,385,26,Warning,-42.61,3.59,46.2
6/11/2021,Rajkot,0,17.15,56.2,385,26,Warning,-44.9,1.3,46.2
6/12/2021,Rajkot,82.3,16.5,64,385,26,Warning,-36.67,9.53,46.2
6/13/2021,Rajkot,49.4,17.04,48.9,385,26,Warning,-39.96,6.24,46.2
6/14/2021,Rajkot,17.1,16.66,60.8,385,26,Warning,-43.19,3.01,46.2
6/15/2021,Rajkot,32.9,15.98,58.4,385,26,Warning,-41.61,4.59,46.2
6/16/2021,Rajkot,0,16.46,47.7,385,26,Warning,-44.9,1.3,46.2
6/17/2021,Rajkot,17.5,15.94,49.1,385,26,Warning,-43.15,3.05,46.2
6/18/2021,Rajkot,0,16.24,46.6,385,26,Warning,-44.9,1.3,46.2
6/19/2021,Rajkot,6.5,16.32,51.1,385,26,Warning,-44.25,1.95,46.2
6/20/2021,Rajkot,11.1,16.15,45.3,385,26,Warning,-43.79,2.41,46.2
6/21/2021,Rajkot,9.2,15.59,55,385,26,Warning,-43.98,2.22,46.2
6/22/2021,Rajkot,16.1,15.35,56.5,385,26,Warning,-43.29,2.91,46.2
6/23/2021,Rajkot,21.5,15.18,47.6,385,26,Warning,-42.75,3.45,46.2
6/24/2021,Rajkot,0,14.7,50.2,385,26,Warning,-44.9,1.3,46.2
6/25/2021,Rajkot,15.1,15.07,55.7,385,26,Warning,-43.39,2.81,46.2
6/26/2021,Rajkot,21.9,15.15,55.9,385,26,Warning,-42.71,3.49,46.2
6/27/2021,Rajkot,6.9,14.24,57.2,385,26,Warning,-44.21,1.99,46.2
6/28/2021,Rajkot,0,15.49,48.3,385,26,Warning,-44.9,1.3,46.2
6/29/2021,Rajkot,31.1,15.22,49.5,385,26,Warning,-41.79,4.41,46.2
6/30/2021,Rajkot,31.5,14.83,65.1,385,26,Warning,-41.75,4.45,46.2
7/1/2021,Rajkot,8,14.64,51.1,385,26,Warning,-44.1,2.1,46.2
7/2/2021,Rajkot,10.4,14.99,49.2,385,26,Warning,-43.86,2.34,46.2
7/3/2021,Rajkot,0,13.86,52,385,26,Warning,-44.9,1.3,46.2
7/4/2021,Rajkot,8.4,14.23,54.5,385,26,Warning,-44.06,2.14,46.2
7/5/2021,Rajkot,45.1,14.65,53.6,385,26,Warning,-40.39,5.81,46.2
7/6/2021,Rajkot,3.7,14.85,43.8,385,26,Warning,-44.53,1.67,46.2
7/7/2021,Rajkot,43.7,14.56,63.9,385,26,Warning,-40.53,5.67,46.2
7/8/2021,Rajkot,46.8,14.61,56.1,385,26,Warning,-40.22,5.98,46.2
7/9/2021,Rajkot,0,14.38,57.5,385,26,Warning,-44.9,1.3,46.2
7/10/2021,Rajkot,18.9,14.39,54.1,385,26,Warning,-43.01,3.19,46.2
7/11/2021,Rajkot,17.6,13.57,60.8,385,26,Warning,-43.14,3.06,46.2
7/12/2021,Rajkot,33.9,14.27,58.8,385,26,Warning,-41.51,4.69,46.2
7/13/2021,Rajkot,0,13.79,54.1,385,26,Warning,-44.9,1.3,46.2
7/14/2021,Rajkot,7.7,14.02,58.8,385,26,Warning,-44.13,2.07,46.2
7/15/2021,Rajkot,0,14.51,66.7,385,26,Warning,-44.9,1.3,46.2
7/16/2021,Rajkot,0,14.19,57.5,385,26,Warning,-44.9,1.3,46.2
7/17/2021,Rajkot,0,13.77,48.6,385,26,Warning,-44.9,1.3,46.2
7/18/2021,Rajkot,35.4,13.77,53.9,385,26,Warning,-41.36,4.84,46.2
7/19/2021,Rajkot,0,13.58,58.1,385,26,Warning,-44.9,1.3,46.2
7/20/2021,Rajkot,19,13.24,60.7,385,26,Warning,-43,3.2,46.2
7/21/2021,Rajkot,0,12.59,61.5,385,26,Warning,-44.9,1.3,46.2
7/22/2021,Rajkot,32,12.84,57.7,385,26,Warning,-41.7,4.5,46.2
7/23/2021,Rajkot,27.3,13.05,54,385,26,Warning,-42.17,4.03,46.2
7/24/2021,Rajkot,10.6,13.19,49.8,385,26,Warning,-43.84,2.36,46.2
7/25/2021,Rajkot,47.7,13.44,61.5,385,26,Warning,-40.13,6.07,46.2
7/26/2021,Rajkot,23.2,13.49,54.9,385,26,Warning,-42.58,3.62,46.2
7/27/2021,Rajkot,15.6,12.96,58.2,385,26,Warning,-43.34,2.86,46.2
7/28/2021,Rajkot,0,12.36,50.1,385,26,Warning,-44.9,1.3,46.2
7/29/2021,Rajkot,7.2,12.28,54.2,385,26,Warning,-44.18,2.02,46.2
7/30/2021,Rajkot,0,12.25,54.8,385,26,Warning,-44.9,1.3,46.2
7/31/2021,Rajkot,22.2,12.94,54.7,385,26,Warning,-42.68,3.52,46.2
8/1/2021,Rajkot,0,12.64,55.5,385,26,Warning,-44.9,1.3,46.2
8/2/2021,Rajkot,12.6,13.27,59.1,385,26,Warning,-43.64,2.56,46.2
8/3/2021,Rajkot,0,12.22,57.3,385,26,Warning,-44.9,1.3,46.2
8/4/2021,Rajkot,0,12.13,53.4,385,26,Warning,-44.9,1.3,46.2
8/5/2021,Rajkot,23.7,12.24,53.8,385,26,Warning,-42.53,3.67,46.2
8/6/2021,Rajkot,10.8,11.42,50.9,385,26,Warning,-43.82,2.38,46.2
8/7/2021,Rajkot,0,11.77,59,385,26,Warning,-44.9,1.3,46.2
8/8/2021,Rajkot,35.5,12.44,51.9,385,26,Warning,-41.35,4.85,46.2
8/9/2021,Rajkot,0,12.75,62.1,385,26,Warning,-44.9,1.3,46.2
8/10/2021,Rajkot,11.5,12.26,50.5,385,26,Warning,-43.75,2.45,46.2
8/11/2021,Rajkot,34.6,11.78,60.2,385,26,Warning,-41.44,4.76,46.2
8/12/2021,Rajkot,1.4,11.6,65.1,385,26,Warning,-44.76,1.44,46.2
8/13/2021,Rajkot,0,12.64,60.1,385,26,Warning,-44.9,1.3,46.2
8/14/2021,Rajkot,0,11.74,59.9,385,26,Warning,-44.9,1.3,46.2
8/15/2021,Rajkot,6.7,10.97,62.8,385,26,Warning,-44.23,1.97,46.2
8/16/2021,Rajkot,45.5,11.32,49.4,385,26,Warning,-40.35,5.85,46.2
8/17/2021,Rajkot,0,11.41,59.6,385,26,Warning,-44.9,1.3,46.2
8/18/2021,Rajkot,17,10.73,59.1,385,26,Warning,-43.2,3,46.2
8/19/2021,Rajkot,0,10.57,58.3,385,26,Warning,-44.9,1.3,46.2
8/20/2021,Rajkot,0,10.63,54.8,385,26,Warning,-44.9,1.3,46.2
8/21/2021,Rajkot,24.5,11.44,58.7,385,26,Warning,-42.45,3.75,46.2
8/22/2021,Rajkot,7,11.86,56.5,385,26,Warning,-44.2,2,46.2
8/23/2021,Rajkot,0.8,11.44,57.3,385,26,Warning,-44.82,1.38,46.2
8/24/2021,Rajkot,0,11.6,58.6,385,26,Warning,-44.9,1.3,46.2
8/25/2021,Rajkot,18.9,11.65,67,385,26,Warning,-43.01,3.19,46.2
8/26/2021,Rajkot,0,10.9,52.6,385,26,Warning,-44.9,1.3,46.2
8/27/2021,Rajkot,11.2,10.86,56.1,385,26,Warning,-43.78,2.42,46.2
8/28/2021,Rajkot,29.5,11.39,62.9,385,26,Warning,-41.95,4.25,46.2
8/29/2021,Rajkot,25.8,10.33,57.4,385,26,Warning,-42.32,3.88,46.2
8/30/2021,Rajkot,23,12.14,63.5,385,26,Warning,-42.6,3.6,46.2
8/31/2021,Rajkot,46.3,10.87,62.1,385,26,Warning,-40.27,5.93,46.2
9/1/2021,Rajkot,0,10.68,61.5,385,26,Warning,-44.9,1.3,46.2
9/2/2021,Rajkot,0,10.2,58.9,385,26,Warning,-44.9,1.3,46.2
9/3/2021,Rajkot,22.6,10.25,45.3,385,26,Warning,-42.64,3.56,46.2
9/4/2021,Rajkot,6.1,9.85,62.7,385,26,Warning,-44.29,1.91,46.2
9/5/2021,Rajkot,4.7,10.5,68.1,385,26,Warning,-44.43,1.77,46.2
9/6/2021,Rajkot,35,10.08,59,385,26,Warning,-41.4,4.8,46.2
9/7/2021,Rajkot,19.2,9.88,54.3,385,26,Warning,-42.98,3.22,46.2
9/8/2021,Rajkot,6.1,9.28,60.5,385,26,Warning,-44.29,1.91,46.2
9/9/2021,Rajkot,7.1,10.32,53.2,385,26,Warning,-44.19,2.01,46.2
9/10/2021,Rajkot,0,10.74,62.7,385,26,Warning,-44.9,1.3,46.2
9/11/2021,Rajkot,29.9,10.42,52.9,385,26,Warning,-41.91,4.29,46.2
9/12/2021,Rajkot,0,9.8,49.7,385,26,Warning,-44.9,1.3,46.2
9/13/2021,Rajkot,34.9,9.73,58.1,385,26,Warning,-41.41,4.79,46.2
9/14/2021,Rajkot,23.3,10.21,63.3,385,26,Warning,-42.57,3.63,46.2
